Unnamed: 0,Marital status,Application mode,Application order,Course,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
3555,Solteiro,Titulares de diploma de especialização tecnológica,1,Medicina Veterinária,Diurno,Curso de especialização tecnológica,150.0,Portugal,Ensino Básico 2.º Ciclo (6.º/7.º/8.º Ano) ou Equiv.,Ensino Básico 2.º Ciclo (6.º/7.º/8.º Ano) ou Equiv.,Pessoal Administrativo,"Representantes do Poder Legislativo e dos Órgãos Executivos, Diretores, Directores e Gerentes Executivos",150.0,sim,0,não,sim,Masculino,não,20,não,1,6,11,6,13.8,0,1,6,7,6,13.142857142857142,0,16.2,0.3,-0.92,Graduate
3556,Solteiro,Maiores de 23 anos,1,Turismo,Diurno,11º ano de escolaridade,133.1,Portugal,Ensino básico 1º ciclo (4º/5º ano) ou equiv.,Ensino básico 1º ciclo (4º/5º ano) ou equiv.,"Trabalhadores de Serviços Pessoais, Segurança e Proteção e Vendedores","Trabalhadores Qualificados da Indústria, Construção e Artesãos",119.3,sim,0,não,sim,Masculino,não,25,não,0,6,7,6,11.166666666666666,0,0,6,11,4,11.8,0,9.4,-0.8,-3.12,Enrolled
3557,Solteiro,Maiores de 23 anos,1,Agronomia,Diurno,Ensino médio,130.0,Portugal,Ensino Secundário - 12.º Ano de Escolaridade ou Eq.,Ensino Secundário - 12.º Ano de Escolaridade ou Eq.,Trabalhadores Não Qualificados,Pessoal Administrativo,140.0,não,0,não,não,Masculino,não,25,não,0,6,0,0,0.0,0,0,6,0,0,0.0,0,13.9,-0.3,0.79,Dropout
3558,Solteiro,1ª fase - Entrada geral,4,Design de Comunicação,Diurno,Ensino médio,140.0,Portugal,Ensino Superior - Mestrado,Ensino Básico 3º Ciclo (9º/10º/11º Ano) ou Equiv.,Especialistas em Atividades Intelectuais e Científicas,Profissões das Forças Armadas,125.0,sim,0,não,sim,Masculino,não,19,não,0,6,7,6,12.666666666666666,0,0,6,8,6,12.142857142857142,0,9.4,-0.8,-3.12,Enrolled
3559,Solteiro,1ª fase - Entrada geral,1,Gestão de Publicidade e Marketing,Diurno,Ensino médio,141.0,Portugal,Ensino Superior - Licenciatura,Ensino Secundário - 12.º Ano de Escolaridade ou Eq.,Especialistas em Atividades Intelectuais e Científicas,Pessoal Administrativo,140.7,sim,0,não,sim,Masculino,não,20,não,0,5,5,5,12.6,0,0,5,6,4,14.5,1,7.6,2.6,0.32,Graduate
3560,Casado,Maiores de 23 anos,1,Enfermagem,Diurno,Ensino básico 3.º ciclo (9.º/10.º/11.º ano) ou equivalente,133.1,Portugal,Ensino Básico 3º Ciclo (9º/10º/11º Ano) ou Equiv.,Ensino Básico 3º Ciclo (9º/10º/11º Ano) ou Equiv.,Pessoal Administrativo,Pessoal Administrativo,100.0,não,0,não,sim,Masculino,não,33,não,0,7,7,5,13.06,0,0,7,9,0,0.0,0,16.2,0.3,-0.92,Enrolled
3561,Solteiro,2ª fase - Entrada geral,5,Jornalismo e Comunicação,Diurno,Ensino médio,146.0,Portugal,Ensino Secundário - 12.º Ano de Escolaridade ou Eq.,Ensino básico 1º ciclo (4º/5º ano) ou equiv.,"Trabalhadores de Serviços Pessoais, Segurança e Proteção e Vendedores","Trabalhadores de Serviços Pessoais, Segurança e Proteção e Vendedores",146.7,sim,0,não,sim,Masculino,não,19,não,0,6,7,6,13.833333333333334,0,0,6,8,6,13.625,0,7.6,2.6,0.32,Graduate
3562,Solteiro,Maiores de 23 anos,1,Equinicultura,Diurno,Ensino básico 3.º ciclo (9.º/10.º/11.º ano) ou equivalente,133.1,Portugal,Desconhecido,Desconhecido,(em branco),(em branco),96.0,não,0,não,sim,Masculino,não,31,não,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Dropout
3563,Solteiro,Titulares de diploma de especialização tecnológica,1,Engenharia de software,Diurno,Curso de especialização tecnológica,160.0,Portugal,Ensino Superior - Bacharelado,Ensino Básico 2.º Ciclo (6.º/7.º/8.º Ano) ou Equiv.,Especialistas em Atividades Intelectuais e Científicas,Técnicos e Profissões de Nível Intermediário,160.0,não,0,sim,não,Masculino,não,24,não,2,6,6,2,16.0,0,2,7,7,2,16.0,0,8.9,1.4,3.51,Dropout
3564,Solteiro,Titulares de diploma de especialização tecnológica,1,Engenharia de software,Diurno,Curso de especialização tecnológica,130.0,Portugal,Ensino Básico 3º Ciclo (9º/10º/11º Ano) ou Equiv.,Ensino Superior - Bacharelado,Técnicos e Profissões de Nível Intermediário,Pessoal Administrativo,130.0,não,0,sim,não,Masculino,não,23,não,0,5,5,0,0.0,0,0,5,5,0,0.0,0,15.5,2.8,-4.06,Dropout
3565,Casado,Maiores de 23 anos,1,administração (atendimento noturno),Noturno,Ensino médio,160.0,Portugal,Ensino Secundário - 12.º Ano de Escolaridade ou Eq.,Ensino Superior - Bacharelado,"Representantes do Poder Legislativo e dos Órgãos Executivos, Diretores, Directores e Gerentes Executivos",Especialistas em Atividades Intelectuais e Científicas,130.0,não,0,não,não,Masculino,sim,26,não,0,5,12,3,10.666666666666666,0,0,5,11,3,10.666666666666666,0,9.4,-0.8,-3.12,Dropout
3566,Casado,Mudança de curso,1,Design de Comunicação,Diurno,Ensino superior – bacharelado,140.0,Portugal,Ensino básico 1º ciclo (4º/5º ano) ou equiv.,Ensino básico 1º ciclo (4º/5º ano) ou equiv.,"Agricultores e Trabalhadores Qualificados da Agricultura, Pesca e Silvicultura","Agricultores e Trabalhadores Qualificados da Agricultura, Pesca e Silvicultura",140.0,sim,0,não,sim,Masculino,não,38,não,14,18,18,18,14.5,0,13,18,18,18,14.5,0,16.2,0.3,-0.92,Graduate
3567,Solteiro,1ª fase - Entrada geral,6,Engenharia de software,Diurno,Ensino médio,126.0,Portugal,Ensino Básico 3º Ciclo (9º/10º/11º Ano) ou Equiv.,Ensino Básico 3º Ciclo (9º/10º/11º Ano) ou Equiv.,"Trabalhadores Qualificados da Indústria, Construção e Artesãos",Técnicos e Profissões de Nível Intermediário,116.6,sim,0,não,sim,Masculino,sim,20,não,0,5,6,5,14.0,0,0,5,7,5,13.8,0,8.9,1.4,3.51,Graduate
3568,Solteiro,2ª fase - Entrada geral,5,Engenharia de software,Diurno,Ensino médio,118.0,Portugal,Ensino Secundário - 12.º Ano de Escolaridade ou Eq.,Ensino Básico 3º Ciclo (9º/10º/11º Ano) ou Equiv.,Trabalhadores Não Qualificados,Trabalhadores Não Qualificados,120.5,sim,0,não,sim,Masculino,não,20,não,0,5,10,3,13.333333333333334,0,0,5,11,5,13.571428571428571,0,12.4,0.5,1.79,Graduate
3569,Solteiro,Maiores de 23 anos,1,Medicina Veterinária,Diurno,Ensino básico 3.º ciclo (9.º/10.º/11.º ano) ou equivalente,133.1,Portugal,Ensino Superior - Bacharelado,Ensino Secundário - 12.º Ano de Escolaridade ou Eq.,Especialistas em Atividades Intelectuais e Científicas,"Trabalhadores de Serviços Pessoais, Segurança e Proteção e Vendedores",103.0,não,0,não,sim,Masculino,não,25,não,0,6,0,0,0.0,0,0,6,0,0,0.0,0,10.8,1.4,1.74,Dropout
3570,Solteiro,2ª fase - Entrada geral,2,Design de Comunicação,Diurno,Ensino médio,121.0,Portugal,Ensino Secundário - 12.º Ano de Escolaridade ou Eq.,Ensino Básico 3º Ciclo (9º/10º/11º Ano) ou Equiv.,Outro pessoal de apoio administrativo,Outro pessoal de apoio administrativo,111.9,sim,0,não,sim,Masculino,não,19,não,0,6,9,5,12.0,0,0,6,10,4,11.2,0,8.9,1.4,3.51,Graduate
3571,Solteiro,2ª fase - Entrada geral,1,Engenharia de software,Diurno,Ensino médio,148.0,Portugal,Ensino Secundário - 12.º Ano de Escolaridade ou Eq.,Ensino Básico 2.º Ciclo (6.º/7.º/8.º Ano) ou Equiv.,Pessoal Administrativo,"Trabalhadores de Serviços Pessoais, Segurança e Proteção e Vendedores",148.7,não,0,não,sim,Masculino,não,18,não,0,5,6,5,16.2,0,0,5,8,5,16.0,0,8.9,1.4,3.51,Graduate
3572,Solteiro,Mudança de curso,1,administração (atendimento noturno),Noturno,11º ano de escolaridade,133.1,Portugal,Outro - 11º Ano de Escolaridade,Outro - 11º Ano de Escolaridade,Trabalhadores Não Qualificados,Trabalhadores Não Qualificados,120.0,não,0,não,sim,Masculino,não,28,não,7,13,13,7,10.285714285714286,0,5,11,13,5,10.6,0,10.8,1.4,1.74,Dropout
3573,Solteiro,1ª fase - Entrada geral,2,Engenharia de software,Diurno,Ensino médio,140.0,Portugal,Ensino Básico 3º Ciclo (9º/10º/11º Ano) ou Equiv.,Ensino Básico 3º Ciclo (9º/10º/11º Ano) ou Equiv.,Trabalhadores Não Qualificados,Trabalhadores Não Qualificados,125.7,sim,0,não,sim,Masculino,não,18,não,0,5,5,0,0.0,0,0,5,5,0,0.0,0,9.4,-0.8,-3.12,Enrolled
3574,Solteiro,1ª fase - Entrada geral,1,Turismo,Diurno,Ensino médio,132.0,Portugal,Ensino Secundário - 12.º Ano de Escolaridade ou Eq.,Ensino Básico 2.º Ciclo (6.º/7.º/8.º Ano) ou Equiv.,Trabalhadores Não Qualificados,Trabalhadores Não Qualificados,120.1,sim,0,não,sim,Masculino,sim,20,não,0,6,7,6,13.571428571428571,0,0,6,8,6,13.166666666666666,0,8.9,1.4,3.51,Graduate
3575,Solteiro,1ª fase - Entrada geral,1,Equinicultura,Diurno,Ensino médio,140.0,Portugal,Ensino Superior - Mestrado,Ensino Superior - Bacharelado,Técnicos e Profissões de Nível Intermediário,Técnicos e Profissões de Nível Intermediário,127.8,não,0,não,sim,Masculino,não,18,não,0,6,7,6,14.285714285714286,0,0,6,9,6,14.857142857142858,0,11.1,0.6,2.02,Graduate
3576,Solteiro,2ª fase - Entrada geral,3,administração,Diurno,Ensino médio,112.0,Portugal,Ensino Secundário - 12.º Ano de Escolaridade ou Eq.,Ensino Secundário - 12.º Ano de Escolaridade ou Eq.,Técnicos e Profissões de Nível Intermediário,Técnicos e Profissões de Nível Intermediário,106.4,sim,0,não,sim,Masculino,não,19,não,0,5,7,5,10.2,0,0,5,6,4,10.5,0,12.4,0.5,1.79,Graduate
3577,Solteiro,Transferência,1,Enfermagem,Diurno,Ensino médio,100.0,Portugal,Ensino Básico 3º Ciclo (9º/10º/11º Ano) ou Equiv.,Ensino Básico 3º Ciclo (9º/10º/11º Ano) ou Equiv.,Trabalhadores Não Qualificados,Trabalhadores Não Qualificados,100.0,não,0,sim,sim,Masculino,não,24,não,0,8,16,2,10.25,1,0,8,16,2,10.25,1,12.7,3.7,-1.7,Dropout
3578,Solteiro,2ª fase - Entrada geral,4,Medicina Veterinária,Diurno,Ensino médio,126.0,Portugal,Ensino Secundário - 12.º Ano de Escolaridade ou Eq.,Ensino Superior - Bacharelado,"Trabalhadores de Serviços Pessoais, Segurança e Proteção e Vendedores","Trabalhadores de Serviços Pessoais, Segurança e Proteção e Vendedores",123.9,sim,0,não,sim,Masculino,não,21,não,0,6,0,0,0.0,0,0,6,0,0,0.0,0,10.8,1.4,1.74,Dropout
3579,Solteiro,1ª fase - Entrada geral,1,Gestão de Publicidade e Marketing,Diurno,Ensino médio,150.0,Portugal,Ensino Superior - Bacharelado,Ensino básico 1º ciclo (4º/5º ano) ou equiv.,Pessoal Administrativo,"Trabalhadores Qualificados da Indústria, Construção e Artesãos",139.5,não,0,não,sim,Masculino,sim,20,não,0,6,7,6,14.833333333333334,0,0,6,6,6,14.833333333333334,0,12.7,3.7,-1.7,Graduate
3580,Solteiro,Titulares de diploma de especialização tecnológica,1,Agronomia,Diurno,Curso de especialização tecnológica,150.0,Portugal,Ensino Básico 3º Ciclo (9º/10º/11º Ano) ou Equiv.,Ensino Secundário - 12.º Ano de Escolaridade ou Eq.,Trabalhadores Não Qualificados,Instaladores e Operadores de Máquinas e Trabalhadores de Montagem,150.0,sim,0,não,sim,Masculino,não,21,não,0,6,12,5,13.625,0,0,6,6,5,12.6,0,13.9,-0.3,0.79,Graduate
3581,Casado,1ª fase - Entrada geral,1,odontologia,Diurno,Ensino médio,144.0,Portugal,Ensino Básico 3º Ciclo (9º/10º/11º Ano) ou Equiv.,Ensino Básico 3º Ciclo (9º/10º/11º Ano) ou Equiv.,"Trabalhadores não qualificados na indústria extrativa, construção, manufatura e transporte",Outro pessoal de apoio administrativo,139.8,não,0,sim,sim,Masculino,não,24,não,0,7,7,7,12.271428571428572,0,0,8,10,7,13.657142857142857,0,10.8,1.4,1.74,Graduate
3582,Solteiro,Maiores de 23 anos,1,administração (atendimento noturno),Noturno,Ensino médio,133.1,Portugal,Ensino Básico 2.º Ciclo (6.º/7.º/8.º Ano) ou Equiv.,Ensino básico 1º ciclo (4º/5º ano) ou equiv.,Trabalhadores Não Qualificados,Trabalhadores Não Qualificados,154.4,não,0,não,sim,Masculino,não,27,não,0,5,0,0,0.0,0,0,5,0,0,0.0,0,10.8,1.4,1.74,Dropout
3583,Solteiro,2ª fase - Entrada geral,6,administração,Diurno,Ensino médio,120.0,Portugal,Ensino básico 1º ciclo (4º/5º ano) ou equiv.,Ensino Básico 2.º Ciclo (6.º/7.º/8.º Ano) ou Equiv.,Trabalhadores Não Qualificados,Trabalhadores Não Qualificados,115.5,sim,0,sim,não,Masculino,não,19,não,0,5,8,4,12.5,0,0,5,9,5,10.5,0,8.9,1.4,3.51,Enrolled
3584,Solteiro,Maiores de 23 anos,1,Serviço Social (noturno),Noturno,Ensino médio,133.1,Portugal,Ensino Superior - Bacharelado,Ensino Básico 3º Ciclo (9º/10º/11º Ano) ou Equiv.,Pessoal Administrativo,"Trabalhadores Qualificados da Indústria, Construção e Artesãos",119.0,não,0,não,sim,Masculino,não,39,não,3,9,10,9,13.22222222222222,0,2,7,8,7,13.142857142857142,0,8.9,1.4,3.51,Graduate
3585,Solteiro,Maiores de 23 anos,1,Tecnologias de Produção de Biocombustíveis,Diurno,Ensino médio,133.1,Portugal,Ensino Básico 3º Ciclo (9º/10º/11º Ano) ou Equiv.,Ensino básico 1º ciclo (4º/5º ano) ou equiv.,Trabalhadores Não Qualificados,Trabalhadores Não Qualificados,96.1,não,0,não,sim,Masculino,não,25,não,0,7,13,2,15.0,0,0,7,12,2,11.5,0,12.4,0.5,1.79,Dropout
3586,Solteiro,Titulares de outros cursos superiores,1,Animação e Design Multimédia,Diurno,Ensino superior — licenciatura,130.0,Portugal,Ensino Secundário - 12.º Ano de Escolaridade ou Eq.,Ensino Superior - Licenciatura,Trabalhadores Não Qualificados,Especialistas em Atividades Intelectuais e Científicas,130.0,não,0,não,não,Masculino,não,18,não,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,Dropout
3587,Solteiro,Mudança de curso,1,Design de Comunicação,Diurno,Ensino médio,133.0,Portugal,Ensino Secundário - 12.º Ano de Escolaridade ou Eq.,Ensino Superior - Licenciatura,Trabalhadores Não Qualificados,Especialistas em Atividades Intelectuais e Científicas,128.8,não,0,não,sim,Masculino,não,19,não,6,12,12,12,13.166666666666666,0,6,12,12,12,13.0,0,10.8,1.4,1.74,Graduate
3588,Solteiro,3ª fase - Entrada geral,1,Jornalismo e Comunicação,Diurno,Ensino médio,124.0,Portugal,Ensino Básico 2.º Ciclo (6.º/7.º/8.º Ano) ou Equiv.,Ensino básico 1º ciclo (4º/5º ano) ou equiv.,Trabalhadores Não Qualificados,Instaladores e Operadores de Máquinas e Trabalhadores de Montagem,126.8,não,0,não,sim,Masculino,sim,21,não,0,6,8,5,13.833333333333334,0,0,6,6,4,14.0,0,13.9,-0.3,0.79,Graduate
3589,Solteiro,Titulares de outros cursos superiores,1,administração (atendimento noturno),Noturno,Ensino superior - licenciatura (1.º ciclo),130.0,Portugal,Ensino Secundário - 12.º Ano de Escolaridade ou Eq.,Ensino Superior - Bacharelado,Pessoal Administrativo,Especialistas em Atividades Intelectuais e Científicas,130.0,não,0,não,sim,Masculino,não,27,não,0,5,0,0,0.0,0,0,5,0,0,0.0,0,8.9,1.4,3.51,Dropout
3590,Solteiro,1ª fase - Entrada geral,3,administração,Diurno,Ensino médio,124.0,Portugal,Ensino Secundário - 12.º Ano de Escolaridade ou Eq.,Ensino Secundário - 12.º Ano de Escolaridade ou Eq.,"Trabalhadores de Serviços Pessoais, Segurança e Proteção e Vendedores",Técnicos e Profissões de Nível Intermediário,116.7,sim,0,não,sim,Masculino,não,19,não,0,5,6,0,0.0,0,0,5,6,0,0.0,0,7.6,2.6,0.32,Enrolled
3591,Solteiro,2ª fase - Entrada geral,3,Enfermagem,Diurno,Ensino médio,132.0,Portugal,Ensino Superior - Bacharelado,Ensino Secundário - 12.º Ano de Escolaridade ou Eq.,Especialistas em Atividades Intelectuais e Científicas,"Trabalhadores Qualificados da Indústria, Construção e Artesãos",125.5,sim,0,não,sim,Masculino,não,18,não,0,8,8,7,13.154285714285717,0,0,8,8,7,13.154285714285717,0,10.8,1.4,1.74,Enrolled
3592,Solteiro,Titulares de outros cursos superiores,1,Gestão de Publicidade e Marketing,Diurno,Ensino superior — licenciatura,110.0,Portugal,2º ciclo do curso secundário geral,Ensino básico 1º ciclo (4º/5º ano) ou equiv.,Técnicos e Profissões de Nível Intermediário,Técnicos e Profissões de Nível Intermediário,110.0,sim,0,não,sim,Masculino,não,27,não,7,12,12,9,12.333333333333334,0,6,11,11,6,13.166666666666666,0,9.4,-0.8,-3.12,Dropout
3593,Solteiro,1ª fase - Entrada geral,3,Jornalismo e Comunicação,Diurno,Ensino médio,127.0,Portugal,Ensino Básico 3º Ciclo (9º/10º/11º Ano) ou Equiv.,Ensino Básico 2.º Ciclo (6.º/7.º/8.º Ano) ou Equiv.,Instaladores e Operadores de Máquinas e Trabalhadores de Montagem,Técnicos e Profissões de Nível Intermediário,133.7,sim,0,sim,sim,Masculino,não,18,não,0,6,6,6,13.0,0,0,6,7,5,11.8,0,12.7,3.7,-1.7,Dropout
3594,Solteiro,1ª fase - Entrada geral,1,Equinicultura,Diurno,Ensino médio,130.0,Portugal,Ensino Superior - Licenciatura,Ensino Superior - Bacharelado,Trabalhadores Não Qualificados,"Representantes do Poder Legislativo e dos Órgãos Executivos, Diretores, Directores e Gerentes Executivos",117.6,não,0,não,sim,Masculino,não,19,não,0,5,14,2,11.5,2,0,5,8,5,11.4,3,9.4,-0.8,-3.12,Enrolled
3595,Solteiro,Titulares de diploma de especialização tecnológica,1,Agronomia,Diurno,Curso de especialização tecnológica,140.0,Portugal,Ensino Básico 3º Ciclo (9º/10º/11º Ano) ou Equiv.,Ensino Básico 2.º Ciclo (6.º/7.º/8.º Ano) ou Equiv.,Trabalhadores Não Qualificados,Profissões das Forças Armadas,140.0,não,0,não,sim,Masculino,não,19,não,0,6,15,3,13.25,0,0,6,9,1,12.0,0,13.9,-0.3,0.79,Dropout
3596,Solteiro,Titulares de diploma de especialização tecnológica,1,Agronomia,Diurno,Curso de especialização tecnológica,150.0,Portugal,Ensino Básico 3º Ciclo (9º/10º/11º Ano) ou Equiv.,Ensino Secundário - 12.º Ano de Escolaridade ou Eq.,"Representantes do Poder Legislativo e dos Órgãos Executivos, Diretores, Directores e Gerentes Executivos","Representantes do Poder Legislativo e dos Órgãos Executivos, Diretores, Directores e Gerentes Executivos",150.0,não,0,não,sim,Masculino,não,22,não,0,6,12,3,13.333333333333334,0,0,6,12,3,12.75,0,15.5,2.8,-4.06,Enrolled
3597,Solteiro,1ª fase - Entrada especial (Ilha da Madeira),2,Serviço Social,Diurno,Ensino médio,133.0,Portugal,Ensino Básico 3º Ciclo (9º/10º/11º Ano) ou Equiv.,Ensino Básico 2.º Ciclo (6.º/7.º/8.º Ano) ou Equiv.,Pessoal Administrativo,"Trabalhadores de Serviços Pessoais, Segurança e Proteção e Vendedores",133.7,sim,0,não,sim,Feminino,não,18,não,0,6,6,6,13.5,0,0,6,6,6,12.166666666666666,0,10.8,1.4,1.74,Graduate
3598,Solteiro,1ª fase - Entrada especial (Ilha da Madeira),4,Jornalismo e Comunicação,Diurno,Ensino médio,109.0,Portugal,Ensino básico 1º ciclo (4º/5º ano) ou equiv.,Ensino básico 1º ciclo (4º/5º ano) ou equiv.,Trabalhadores Não Qualificados,Técnicos e Profissões de Nível Intermediário,137.0,sim,0,não,sim,Feminino,sim,18,não,0,6,7,6,12.666666666666666,0,0,6,8,5,12.8,0,10.8,1.4,1.74,Graduate
3599,Solteiro,Mudança de curso,1,administração,Diurno,Ensino médio,133.1,Portugal,Ensino Superior - Mestrado,Ensino Básico 3º Ciclo (9º/10º/11º Ano) ou Equiv.,Especialistas em Atividades Intelectuais e Científicas,"Representantes do Poder Legislativo e dos Órgãos Executivos, Diretores, Directores e Gerentes Executivos",128.2,não,0,não,sim,Feminino,não,23,não,7,11,18,11,15.090909090909092,1,2,6,7,6,14.5,0,9.4,-0.8,-3.12,Dropout
3600,Solteiro,3ª fase - Entrada geral,4,Animação e Design Multimédia,Diurno,Ensino médio,133.0,Portugal,Ensino Secundário - 12.º Ano de Escolaridade ou Eq.,Ensino Superior - Mestrado,Trabalhadores Não Qualificados,"Trabalhadores de Serviços Pessoais, Segurança e Proteção e Vendedores",129.2,sim,0,sim,não,Masculino,não,20,não,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,Dropout
3601,Solteiro,2ª fase - Entrada geral,3,Jornalismo e Comunicação,Diurno,Ensino médio,134.0,Portugal,Ensino Superior - Licenciatura,Ensino Secundário - 12.º Ano de Escolaridade ou Eq.,Técnicos e Profissões de Nível Intermediário,Técnicos e Profissões de Nível Intermediário,129.5,sim,0,não,sim,Masculino,não,18,não,0,6,7,6,13.166666666666666,0,0,6,7,6,12.666666666666666,0,16.2,0.3,-0.92,Graduate
3602,Solteiro,1ª fase - Entrada geral,4,Jornalismo e Comunicação,Diurno,Ensino médio,125.0,Portugal,Ensino Básico 3º Ciclo (9º/10º/11º Ano) ou Equiv.,Ensino Básico 3º Ciclo (9º/10º/11º Ano) ou Equiv.,Trabalhadores Não Qualificados,"Trabalhadores Qualificados da Indústria, Construção e Artesãos",129.6,sim,0,não,sim,Masculino,não,18,não,0,6,6,6,12.833333333333334,0,0,6,8,6,12.833333333333334,0,12.4,0.5,1.79,Graduate
3603,Solteiro,2ª fase - Entrada geral,3,Engenharia de software,Diurno,Ensino médio,135.0,Portugal,Ensino Secundário - 12.º Ano de Escolaridade ou Eq.,Ensino Básico 3º Ciclo (9º/10º/11º Ano) ou Equiv.,"Trabalhadores de escritório, secretárias em geral e operadores de processamento de dados","Trabalhadores não qualificados na indústria extrativa, construção, manufatura e transporte",121.7,sim,0,não,sim,Masculino,não,18,não,0,5,7,5,11.8,0,0,5,9,3,12.0,0,8.9,1.4,3.51,Enrolled
3604,Solteiro,2ª fase - Entrada geral,2,Jornalismo e Comunicação,Diurno,Ensino médio,132.0,Portugal,Ensino Básico 3º Ciclo (9º/10º/11º Ano) ou Equiv.,Ensino Secundário - 12.º Ano de Escolaridade ou Eq.,Trabalhadores Não Qualificados,Trabalhadores Não Qualificados,141.8,sim,0,não,sim,Masculino,não,20,não,0,6,6,6,11.833333333333334,0,0,6,6,6,12.166666666666666,0,12.7,3.7,-1.7,Graduate
3605,Solteiro,1ª fase - Entrada geral,3,Jornalismo e Comunicação,Diurno,Ensino médio,135.0,Portugal,Ensino Superior - Bacharelado,Ensino Secundário - 12.º Ano de Escolaridade ou Eq.,Especialistas em Atividades Intelectuais e Científicas,Pessoal Administrativo,129.8,sim,0,não,sim,Masculino,não,20,não,0,6,6,5,12.8,0,0,6,11,3,12.75,0,15.5,2.8,-4.06,Graduate
3606,Solteiro,Titulares de diploma de especialização tecnológica,1,Design de Comunicação,Diurno,Curso de especialização tecnológica,100.0,Portugal,Ensino Secundário - 12.º Ano de Escolaridade ou Eq.,Ensino Secundário - 12.º Ano de Escolaridade ou Eq.,Pessoal Administrativo,Pessoal Administrativo,106.0,não,0,não,sim,Masculino,não,21,não,2,7,7,5,11.8,0,5,9,9,5,11.0,0,12.4,0.5,1.79,Dropout
